Conference Name,Conference Series,Link,Categories,When,Where,Submission Deadline,Notification Due,Final Version Due,Abstract Registration Due
 MOOCIR  2014 : International Workshop on Massive Open Online Courses: the impact and reach,N/A,http://ges.galileo.edu/mooc-workshop/,"['education', 'MOOC', 'e-learning ', 'computer science']","May 15, 2014 - May 16, 2014","Antigua Guatemala, Guatemala","Mar 16, 2014","Mar 29, 2014","Apr 14, 2014",
 AMCIS  2014 : AMCIS 2014 Mini-Track: BI and Analytics in Intelligence and Security Informatics,N/A,http://amcis2014.aisnet.org/,"['security', 'informatics', 'business intelligence', 'analytics']","Aug 7, 2014 - Aug 10, 2014","Savannah, GA, USA","Mar 1, 2014","Apr 4, 2014","Apr 18, 2014",
  UCDAS  2014 : The 1st IEEE International Workshop on User Centered Design and Adaptive Systems,N/A,http://compsac.cs.iastate.edu/index.php,"['software engineering', 'adaptive interfaces', 'human-computer interaction', 'interaction design']","Jul 21, 2014 - Jul 25, 2014","Vasteras, Sweden","Apr 7, 2014","Apr 20, 2014","Apr 28, 2014",
 Pandora Silver Beads - Pandora Charms Sa  2013 : Pandora Silver Beads - Pandora Charms Sale,N/A,http://180,[],N/A,180,TBD,,,
" Replica Ladies Watches, Cartier, PASHA W  2013 : Replica Ladies Watches, Cartier, PASHA Watches",N/A,http://180,[],N/A,180,TBD,,,
 TAG Heuer replica watches on sale!  2014 : TAG Heuer replica watches on sale!,N/A,http://180,[],N/A,180,TBD,,,
 KES-IDT (IS06)  2014 : Mastering Data-Intensive Collaboration through the Synergy of Human and Machine Reasoning,N/A,http://idt-14.kesinternational.org/cmsISdisplay.php,"['collaboration', 'evaluation', 'soft computing', 'computer science']","Jun 18, 2014 - Jun 20, 2014","Chania, Greece","Feb 21, 2014","Mar 10, 2014","Mar 17, 2014",
 China Aluminum Composite Panel & Technol  2014 : China Aluminum Composite Panel & Technology Exhibition (ACPE China 2014) ,N/A,http://www.acpechina.com,[],"May 12, 2014 - May 14, 2014",Guangzhou Pazhou ·China Import & Export,TBD,,,
 ICSIBO  2014 : International Conference on Swarm Intelligence Based Optimization,N/A,http://www.mage.fst.uha.fr/icsibo2014/,"['optimization', 'metaheuristics', 'artificial intelligence', 'applications']","May 13, 2014 - May 14, 2014","Mulhouse, France","Mar 13, 2014","Mar 29, 2014","Apr 15, 2014",
" Iwc Aquatimer mirror 1:1 replica Watch A  2014 : Iwc Aquatimer mirror 1:1 replica Watch Automatic Movement Silver Case with Black Dial and Black Rubb - $278.00 : replica iwc watches, celebsnark.com",N/A,http://180,[],N/A,180,TBD,,,
 EU PVSEC  2014 : 29th European PV Solar Energy Conference and Exhibition,N/A,http://www.photovoltaic-conference.com/conference/call-for-papers.html,"['photovoltaic research', 'pv technologies', 'pv applications']","Sep 22, 2014 - Sep 26, 2014",Amsterdam,"Feb 28, 2014",,,
 PROMASC  2014 : Provisioning and Management of Service Oriented Architecture and Cloud Computing ,N/A,http://promasc2014.redcad.org/,[],"Jun 23, 2014 - Jun 25, 2014","Parma, Italy","Feb 4, 2014","Mar 14, 2014","Apr 11, 2014",
" Chanel 2.55 Black 1112 AAX - $189.00 : c  2013 : Chanel 2.55 Black 1112 AAX - $189.00 : chanel outlet stores, mybag7.com",N/A,http://180,[],N/A,180,TBD,,,
 LP:ABA  2014 : Learning Paradigms and Applications: Agent-based Approach,N/A,http://amsta-14.kesinternational.org/cmsISdisplay.php,[],"Jun 18, 2014 - Jun 20, 2014","Chania, Greece","Jan 27, 2014","Feb 2, 2014","Mar 10, 2014",
" IJECM  2014 : International Journal of Economics, Commerce and Management",N/A,http://ijecm.co.uk/,"['economics', 'management', 'commerce', 'e-commerce']",N/A,N/A,TBD,,,
 Lange official website watches price _ p  2013 : Lange official website watches price _ preferred million purchase Lange watches (LANGE) table network [Genuine],N/A,http://180,[],N/A,180,TBD,,,
" IISYKOM  2014 : Special Issue on Innovation in Intelligent SYstems and KnOwledge Modeling: Application to e-Gov,e-Learning and e-Health services",N/A,http://www.tudor.lu/fr/news/call-papers-intelligent-systems-and-knowledge-management,"['intelligent system', 'ontology', 'e-government', 'e-learning ']",N/A,N/A,"Apr 5, 2014","Apr 14, 2014","Apr 22, 2014",
" Business, Law and Economics  2015 : 2nd Annual International Conference on Business, Law and Economics, 4-7 May 2015, Athens, Greece ",N/A,http://www.atiner.gr/ble.htm,[],"May 4, 2015 - May 7, 2015","Athens, Greece","Oct 6, 2014",,,
 OJARC  2014 : The Open Journal of Art and Communication (Second Edition 2014) call for papers is open,N/A,http://www.sciknow.org/journals/show/id/ojarc,"['art', 'communications', 'education']",N/A,N/A,"Jul 1, 2014","Jul 20, 2014","Aug 7, 2014",
" Men Shelled Synchilla Jacket - $174.00 :  2014 : Men Shelled Synchilla Jacket - $174.00 : the north face, tfs-outlet.com",N/A,http://180,[],N/A,180,TBD,,,
 Replica Mid-range brand watches  2013 : Replica Mid-range brand watches,N/A,http://180,[],N/A,180,TBD,,,
" Air Jordan 13 : Sports Shoes Online Stor  2013 : Air Jordan 13 : Sports Shoes Online Store, Save 75% Off, Welcome!",N/A,http://180,[],N/A,180,TBD,,,
 EOMAS   2014 : 10th International Workshop on Enterprise & Organizational Modeling and Simulation  (EOMAS 2014),Enterprise and Organizational Modeling and Simulation,http://eomas.org,"['enterprise engineering', 'information systems', 'business process management', 'modelling and simulation']","Jun 16, 2014 - Jun 17, 2014","Thessaloniki, Greece","Mar 24, 2014","Apr 24, 2014","May 24, 2014",
 SEA  2014 : 13th International Symposium on Experimental Algorithms,Symposium on Experimental and Efficient Algorithms,http://www.diku.dk/sea2014,"['experimental algorrithms', 'algorithm engineering']","Jun 29, 2014 - Jul 1, 2014","Copenhagen, Denmark","Feb 7, 2014","Mar 14, 2014","Apr 4, 2014",
" Cookie Usage : , outdoorclothingdiscount  2013 : Cookie Usage : , outdoorclothingdiscount.com",N/A,http://180,[],N/A,180,TBD,,,
" Chanel Flap Bag 48102 Quilted Apricot Le  2014 : Chanel Flap Bag 48102 Quilted Apricot Leather Gold Chain - $221.00 : chanel outlet stores, disnieychanel.com",N/A,http://180,[],N/A,180,TBD,,,
 8thICI  2014 : 8th International Conference on Isotopes and Expo,N/A,http://www.8ici.org,"['nuclear', 'isotopes', 'chemistry', 'medical']","Aug 24, 2014 - Aug 28, 2014","Chicago, USA","Mar 1, 2014","Apr 1, 2014","Aug 31, 2014",
" Timberland Mens Roll-Top Black Grey 1603  2013 : Timberland Mens Roll-Top Black Grey 16036 Boots - $111.00 : Timberland outlet, timberlandbootstores.com",N/A,http://180,[],N/A,180,TBD,,,
 WASCOM  2014 : IEEE 2014 COMPSAC International Workshop on Adaptive Systems for Communication Networks,N/A,http://compsac.cs.iastate.edu/index.php,"['computer science', 'communication network', 'adaptive systems', 'collaborative agents']","Jul 21, 2014 - Jul 25, 2014","Västerås, Sweden","Mar 23, 2014","Apr 20, 2014","Apr 28, 2014",
 IVLSSSC -   2014 : IV Lisbon Summer School for the Study of Culture,N/A,http://lisbonconsortium.wordpress.com/summer-school/,"['culture', 'arts', 'history', 'war']","Jun 30, 2014 - Jul 5, 2014",Lisbon,"Jan 30, 2014",,,
" Convergia  2014 : Convergia, A multidiscplinary,multilingual, research journal",N/A,http://www.kmmgovtwomenscollege.org,"['humanities', 'sciences', 'social sciences', 'interdisciplinary']",N/A,"Kannur, Kerala, India",TBD,,,
 AsHES  2014 : The Fourth International Workshop on Accelerators and Heterogeneous Exascale Systems,N/A,http://www.mcs.anl.gov/events/workshops/ashes/2014/,"['computer science', 'high performance computing', 'computer architecture', 'exascale computing']","May 20, 2014 - May 20, 2014","Phoenix, USA","Jan 16, 2014","Feb 21, 2014","Mar 10, 2014",
 GLIT  2014 : Global Conference on Language Practice & Information Technology,N/A,http://glit2014.org/submit-abstract/,"['language', 'information technology', 'online learning', 'education']","Jun 9, 2014 - Jun 10, 2014","Kota Kinabalu, Sabah, MALAYSIA","May 1, 2014","May 15, 2014","May 30, 2014","Apr 1, 2014"
 IBSC  2014 : the International Bioscience Conference 2014,N/A,https://www.ibsc2014.com/,"['bioscience', 'agriculture', 'biology', 'biotechnology']","Sep 29, 2014 - Sep 30, 2014","Phuket, Thailand","Apr 30, 2014","May 15, 2014",,
" Replica Top brand watches, Piaget  2013 : Replica Top brand watches, Piaget",N/A,http://180,[],N/A,180,TBD,,,
 ICCPM  2014 : 2014 5th International Conference on Construction and Project Management - ICCPM2014,N/A,http://www.iccpm.org/,"['management', 'information science', 'engineering', 'design']","Aug 28, 2014 - Aug 30, 2014","Taipei, Taiwan","Jun 15, 2014","Jun 30, 2014","Jul 20, 2014",
 ICMTS  2014 : 2014 3rd International Conference on Management Technology and Science-ICMTS2014,N/A,http://icmts.org/,"['management', 'technologies', 'technology', 'science']","Aug 28, 2014 - Aug 30, 2014","Taipei, Taiwan","Jun 15, 2014","Jun 30, 2014","Jul 20, 2014",
 WCOSS  2014 : 2014 International Conference on World Congress of Social Sciences,N/A,http://wcoss.org/,"['social science', 'social sciences', 'society', 'social']","Aug 6, 2014 - Aug 8, 2014",Singapore,"May 25, 2014","Jun 10, 2014","Jun 25, 2014",
  ICETT  2014 : 2014 International Conference on Education and Training Technologies- ICETT2014,N/A,http://www.icett.org/,"['education', 'evaluation', 'technologies', 'technology']","Aug 28, 2014 - Aug 30, 2014","Taipei, Taiwan","Jun 15, 2014","Jun 30, 2014","Jul 20, 2014",
 Globle Floor Summit  2014 : Globle Floor Summit,N/A,http://www.cgff.net,[],"May 12, 2014 - May 14, 2014",China import & Export Fair .Pazhou Compl,TBD,,,
 ICEMT  2014 : 2014 5th International Conference on Education and Management Technology,N/A,http://www.icemt.org/,"['education', 'management', 'technology', 'technologies']","Aug 6, 2014 - Aug 8, 2014",Singapore,"May 25, 2014","Jun 10, 2014","Jun 25, 2014",
 MAAHD  2014 : Metabolomics - Advances & Applications in Human Disease,N/A,http://www.gtcbio.com/conference/metabolomics-overview,"['biotechnology', 'lift science', 'metabolomics', 'drug discovery']","May 22, 2014 - May 23, 2014","Cambridge, MA","Apr 23, 2014","Apr 22, 2014","Apr 22, 2014","Apr 22, 2014"
 New Timberland Outlet:Cheap Timberland B  2014 : New Timberland Outlet:Cheap Timberland Boots UK Sale,N/A,http://180,[],N/A,180,TBD,,,
" Copy Patek Philippe 4908/200G-011 - Whit  2014 : Copy Patek Philippe 4908/200G-011 - White Gold - Ladies Twenty~4®  - $225.00 : replica Patek Philippe watches, copypatekphilippe.com",N/A,http://180,[],N/A,180,TBD,,,
 ECE  2014 : Enterprise and the Competitive Environment 2014,N/A,https://ece.pefka.mendelu.cz/,"['economics', 'management', 'ACCOUNTING', 'information technologies']","Mar 6, 2014 - Mar 7, 2014","Brno, Czech Republic","Feb 28, 2014",,,"Jan 31, 2014"
" CENTRIC  2014 : The Seventh International Conference on Advances in Human-oriented and Personalized Mechanisms, Technologies, and Services",N/A,http://www.iaria.org/conferences2014/CENTRIC14.html,"['user centric', 'personalization', 'HCI', 'privacy']","Oct 12, 2014 - Oct 16, 2014","Nice, France","May 16, 2014","Jul 4, 2014","Jul 20, 2014",
 SPM  2014 : Symposium on Solid and Physical Modeling,Solid and Physical Modeling,http://www.mae.cuhk.edu.hk/~spm2014/,['computer graphics'],"Oct 26, 2014 - Oct 28, 2014","Hong Kong, China","Apr 8, 2014","May 22, 2014","Aug 1, 2014","Mar 30, 2014"
 HCSE  2014 : 5th International Conference on  Human-Centered Software Engineering,Human-Centered Software Engineering,http://www.hcse-conference.org/,['software engineering'],"Sep 16, 2014 - Sep 18, 2014","Paderborn, Germany","Apr 16, 2014","Jun 9, 2014","Jul 4, 2014","Apr 7, 2014"
 ASICS Women's Shoes - nike shoes  2013 : ASICS Women's Shoes - nike shoes,N/A,http://180,[],N/A,180,TBD,,,
" ICKCS  2014 : 2014 3rd International Conference on Knowledge, Culture and Society",N/A,http://www.ickcs.org/,"['culture', 'society', 'social science', 'knowledge management']","Aug 6, 2014 - Aug 8, 2014",Singapore,"May 25, 2014","Jun 10, 2014","Jun 25, 2014",
" Tiffany And Co Metropolis Cuff Link - $5  2014 : Tiffany And Co Metropolis Cuff Link - $59.00 : cheap tiffany Jewelry, outlettiffanyonline.com",N/A,http://180,[],N/A,180,TBD,,,
 Regulatory RNAs  2014 : Cell Symposia: Regulatory RNAs,N/A,http://www.cell-symposia-rna-2014.com/,"['RNA', 'life sciences', 'molecular biology', 'cell biology']","Oct 19, 2014 - Oct 21, 2014","Berkeley, CA, USA","Jun 30, 2014",,,
" ICSTCC  2014 : 18th International Conference on System Theory, Control and Computing",N/A,http://www.ace.tuiasi.ro/icstcc2014/,"['control', 'robotics', 'computer science', 'information technology']","Oct 17, 2014 - Oct 19, 2014","Sinaia, Romania","Jun 1, 2014","Jun 30, 2014","Jul 30, 2014",
 ICEC  2014 : International Conference on Entertainment Computing,International Conference on Entertainment Computing,http://icec2014.info/,[],"Oct 1, 2014 - Oct 3, 2014","Sydney, Australia","Apr 28, 2014",,,
 Translational Neuroscience  2014 : Cell Symposia: Translational Neuroscience: Bridging the Gap Between Basic Research Discoveries and Clinical Applications,N/A,http://www.cell-symposia-translationalneuroscience.com/,"['neuroscience', 'life sciences']","Nov 13, 2014 - Nov 14, 2014","Arlington, VA, USA","Jul 31, 2014",,,
 SMC  2014 : 11th Sound and Music Computing Conference,N/A,http://www.icmc14-smc14.net/,"['computer music', 'music']","Sep 14, 2014 - Sep 20, 2014","Athens, Greece","Apr 1, 2014","May 31, 2014","Jun 30, 2014",
 T&SCIT   2014 : International Conference on  Terminology and Multilingual Content for Industry and Trade  –Global Best Practices–,N/A,N/A,"['terminology', 'international trade', 'ecommerce', 'data management']","Nov 13, 2014 - Nov 14, 2014","Universidad EAFIT, Medellin Colombia","Jun 30, 2014","Jul 30, 2014","Aug 30, 2014","Apr 30, 2014"
 ICMC  2014 : 40th International Computer Music Conference,N/A,http://www.icmc14-smc14.net/,"['computer music', 'music']","Sep 14, 2014 - Sep 20, 2014","Athens, Greece","Apr 1, 2014","May 31, 2014","Jun 30, 2014",
 LCN  2014 : The 39th Annual IEEE Conference on  Local Computer Networks,Local Computer Networks,http://www.ieeelcn.org/,[],"Sep 8, 2014 - Sep 11, 2014","Edmonton, Canada","Mar 7, 2014","May 30, 2014","Jun 30, 2014","Mar 1, 2014"
 W3PHI  2014 :  AAAI Workshop on the World Wide Web and Public Health Intelligence (W3PHI 2014),N/A,http://www.w3phi.com,"['health informatics', 'medical informatics', 'ehealth', 'social network']","Jul 27, 2014 - Jul 27, 2014","Quebec city, Canada","Apr 10, 2014","May 1, 2014","May 15, 2014",
 Hotdata  2014 : IEEE ICCCN Hotdata workshop - The First International Workshop on Hot Topics in Big Data and Networking,N/A,http://www.greenorbs.org/hotdata/,"['networking', 'big data', 'data analysis']","Aug 7, 2014 - Aug 7, 2014","Shanghai, China","Apr 4, 2014","May 2, 2014","May 12, 2014",
 Systems Approach to Metabolic Diseases  2014 : Cell Symposia: Systems Approach to Metabolic Diseases,N/A,http://www.cell-symposia-metabolic-diseases.com/,"['metabolism', 'life sciences', 'biology', 'biotechnology']","Oct 1, 2014 - Oct 3, 2014","Chicago, IL, USA","Jun 13, 2014",,,
" Moncler Handbag Blue - $167.00 : Cheap M  2015 : Moncler Handbag Blue - $167.00 : Cheap Moncler Outlet Online Store, monclerdownstores.com",N/A,http://180,[],N/A,180,TBD,,,
 HCist  2014 : HCist - International Conference on Health and Social Care Information Systems and Technologies,N/A,http://hcist.scika.org,"['ehealth', 'health care', 'information systems', 'telemedicine']","Oct 15, 2014 - Oct 17, 2014","Troia (Lisbon area), Portugal","Apr 25, 2014","May 19, 2014","Jun 10, 2014",
 EUSPN  2014 : The 5th International Conference on Emerging Ubiquitous Systems and Pervasive Networks ,N/A,http://cs-conferences.acadiau.ca/euspn-14/,"['computer science', 'information technology', 'communication', 'artificial intelligence']","Sep 22, 2014 - Sep 25, 2014","Nova Scotia, Canada","Apr 30, 2014","Jun 24, 2014","Jul 17, 2014",
 ProjMAN  2014 : ProjMAN 2014 - International Conference on Project MANagement,N/A,http://projman.scika.org,"['project management', 'information technology', 'industry applications', 'civil engineering']","Oct 15, 2014 - Oct 17, 2014","Troia (Lisbon area), Portugal","Apr 25, 2014","May 19, 2014","Jun 10, 2014",
 CENTERIS  2014 : CENTERIS - Conference on ENTERprise Information Systems,Conference on ENTERprise Information Systems,http://centeris.scika.org,[],"Oct 15, 2014 - Oct 17, 2014","Troia (Lisbon area), Portugal","Apr 25, 2014","May 19, 2014","Jun 10, 2014",
 NEW2AN  2014 : The 14th International Conference on Next Generation Wired/Wireless Advanced Networks and Systems NEW2AN 2014,Next Generation Teletraffic and Wired/Wireless Advanced Networking,http://new2an.org/,"['communication', 'networks', 'systems', 'internet']","Aug 27, 2014 - Aug 29, 2014","St. Petersburg, Russia","May 5, 2014","Jun 10, 2014","Jun 21, 2014",
" Discount Chanel 2.55 Bags,Excellent Serv  2013 : Discount Chanel 2.55 Bags,Excellent Service.",N/A,http://180,[],N/A,180,TBD,,,
" Replica Cartier Swiss-TANK Series W26200  2013 : Replica Cartier Swiss-TANK Series W2620007 Ladies mechanical watch [7295 ] - $258.00 : replica cartier watches, beecom.us",N/A,http://180,[],N/A,180,TBD,,,
 Pandora Silver Beads - Pandora Charms Sa  2013 : Pandora Silver Beads - Pandora Charms Sale,N/A,http://180,[],N/A,180,TBD,,,
" Tiffany & Co Two Hearts Triple Bangle -   2014 : Tiffany & Co Two Hearts Triple Bangle - $65.00 : cheap tiffany Jewelry, tiffanyjewelryoff.com",N/A,http://180,[],N/A,180,TBD,,,
 VAAM  2014 : Video Analytics for Audience Measurement in Retail and Digital Signage,N/A,http://www.ino.it/vaam,"['computer vision', 'image processing', 'pattern recognition']","Aug 24, 2014 - Aug 24, 2014",Stockholm - Sweden,"Apr 11, 2014","May 21, 2014","Jul 1, 2014",
" Tiffany & Co Cushion Toggle Bracelet [ti  2013 : Tiffany & Co Cushion Toggle Bracelet [tiffany1234] - $33.90 : TITLE, SITE_TAGLINE",N/A,http://180,[],N/A,180,TBD,,,
